n_estimators,learning_rate,accuracy,precision,recall,f1_score,roc_auc_score,augmentation
50,0.2,0.8842975206611571,0.8888888888888888,0.8571428571428571,0.8727272727272727,0.8824175824175824,seed0_augmentation1.04.csv
50,0.3,0.8842975206611571,0.8888888888888888,0.8571428571428571,0.8727272727272727,0.8824175824175824,seed0_augmentation1.04.csv
50,0.4,0.9008264462809916,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.9002747252747252,seed0_augmentation1.04.csv
50,0.5,0.8925619834710744,0.8909090909090909,0.875,0.8828828828828829,0.8913461538461538,seed0_augmentation1.04.csv
50,0.6,0.9008264462809916,0.9074074074074074,0.875,0.8909090909090909,0.8990384615384616,seed0_augmentation1.04.csv
50,0.7,0.9008264462809916,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.9002747252747252,seed0_augmentation1.04.csv
50,0.8,0.8925619834710744,0.8909090909090909,0.875,0.8828828828828829,0.8913461538461538,seed0_augmentation1.04.csv
50,0.9,0.8760330578512396,0.8727272727272727,0.8571428571428571,0.8648648648648648,0.8747252747252747,seed0_augmentation1.04.csv
50,1.0,0.8595041322314051,0.8545454545454545,0.8392857142857143,0.8468468468468467,0.8581043956043957,seed0_augmentation1.04.csv
50,1.25,0.8842975206611571,0.8888888888888888,0.8571428571428571,0.8727272727272727,0.8824175824175824,seed0_augmentation1.04.csv
50,1.5,0.8842975206611571,0.85,0.9107142857142856,0.8793103448275861,0.8861263736263736,seed0_augmentation1.04.csv
50,1.75,0.8347107438016529,0.8103448275862069,0.8392857142857143,0.8245614035087718,0.8350274725274724,seed0_augmentation1.04.csv
50,2.0,0.19834710743801653,0.2112676056338028,0.26785714285714285,0.2362204724409449,0.20315934065934066,seed0_augmentation1.04.csv
75,0.001,0.8099173553719008,0.8367346938775511,0.7321428571428571,0.7809523809523811,0.8045329670329671,seed0_augmentation1.04.csv
75,0.002,0.8099173553719008,0.8367346938775511,0.7321428571428571,0.7809523809523811,0.8045329670329671,seed0_augmentation1.04.csv
75,0.003,0.8099173553719008,0.8367346938775511,0.7321428571428571,0.7809523809523811,0.8045329670329671,seed0_augmentation1.04.csv
75,0.004,0.8099173553719008,0.8367346938775511,0.7321428571428571,0.7809523809523811,0.8045329670329671,seed0_augmentation1.04.csv
75,0.005,0.8099173553719008,0.8367346938775511,0.7321428571428571,0.7809523809523811,0.8045329670329671,seed0_augmentation1.04.csv
75,0.01,0.8181818181818182,0.84,0.75,0.7924528301886793,0.8134615384615385,seed0_augmentation1.04.csv
75,0.02,0.8512396694214877,0.8392857142857143,0.8392857142857143,0.8392857142857143,0.850412087912088,seed0_augmentation1.04.csv
75,0.03,0.8595041322314051,0.8421052631578947,0.8571428571428571,0.8495575221238938,0.8593406593406594,seed0_augmentation1.04.csv
75,0.04,0.8595041322314051,0.8679245283018868,0.8214285714285714,0.8440366972477065,0.8568681318681317,seed0_augmentation1.04.csv
75,0.05,0.8760330578512396,0.8727272727272727,0.8571428571428571,0.8648648648648648,0.8747252747252747,seed0_augmentation1.04.csv
75,0.075,0.8760330578512396,0.8596491228070176,0.875,0.8672566371681416,0.8759615384615385,seed0_augmentation1.04.csv
75,0.1,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461,seed0_augmentation1.04.csv
75,0.2,0.8925619834710744,0.8909090909090909,0.875,0.8828828828828829,0.8913461538461538,seed0_augmentation1.04.csv
75,0.3,0.8925619834710744,0.8909090909090909,0.875,0.8828828828828829,0.8913461538461538,seed0_augmentation1.04.csv
75,0.4,0.8760330578512396,0.8727272727272727,0.8571428571428571,0.8648648648648648,0.8747252747252747,seed0_augmentation1.04.csv
75,0.5,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461,seed0_augmentation1.04.csv
75,0.6,0.8677685950413223,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8670329670329671,seed0_augmentation1.04.csv
75,0.7,0.9008264462809916,0.9074074074074074,0.875,0.8909090909090909,0.8990384615384616,seed0_augmentation1.04.csv
75,0.8,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461,seed0_augmentation1.04.csv
75,0.9,0.8760330578512396,0.8867924528301887,0.8392857142857143,0.8623853211009174,0.8734890109890109,seed0_augmentation1.04.csv
75,1.0,0.8595041322314051,0.8421052631578947,0.8571428571428571,0.8495575221238938,0.8593406593406594,seed0_augmentation1.04.csv
75,1.25,0.8595041322314051,0.8421052631578947,0.8571428571428571,0.8495575221238938,0.8593406593406594,seed0_augmentation1.04.csv
75,1.5,0.8760330578512396,0.8360655737704918,0.9107142857142856,0.8717948717948717,0.8784340659340658,seed0_augmentation1.04.csv
75,1.75,0.8264462809917356,0.8070175438596491,0.8214285714285714,0.8141592920353982,0.8260989010989009,seed0_augmentation1.04.csv
75,2.0,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.04.csv
100,0.001,0.8099173553719008,0.8367346938775511,0.7321428571428571,0.7809523809523811,0.8045329670329671,seed0_augmentation1.04.csv
100,0.002,0.8099173553719008,0.8367346938775511,0.7321428571428571,0.7809523809523811,0.8045329670329671,seed0_augmentation1.04.csv
100,0.003,0.8099173553719008,0.8367346938775511,0.7321428571428571,0.7809523809523811,0.8045329670329671,seed0_augmentation1.04.csv
100,0.004,0.8181818181818182,0.8541666666666666,0.7321428571428571,0.7884615384615384,0.8122252747252747,seed0_augmentation1.04.csv
100,0.005,0.8099173553719008,0.8367346938775511,0.7321428571428571,0.7809523809523811,0.8045329670329671,seed0_augmentation1.04.csv
100,0.01,0.8347107438016529,0.8333333333333334,0.8035714285714286,0.8181818181818182,0.8325549450549451,seed0_augmentation1.04.csv
100,0.02,0.8595041322314051,0.8545454545454545,0.8392857142857143,0.8468468468468467,0.8581043956043957,seed0_augmentation1.04.csv
100,0.03,0.8512396694214877,0.8518518518518519,0.8214285714285714,0.8363636363636364,0.8491758241758242,seed0_augmentation1.04.csv
100,0.04,0.8595041322314051,0.8421052631578947,0.8571428571428571,0.8495575221238938,0.8593406593406594,seed0_augmentation1.04.csv
100,0.05,0.8760330578512396,0.8596491228070176,0.875,0.8672566371681416,0.8759615384615385,seed0_augmentation1.04.csv
100,0.075,0.8760330578512396,0.8596491228070176,0.875,0.8672566371681416,0.8759615384615385,seed0_augmentation1.04.csv
100,0.1,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461,seed0_augmentation1.04.csv
100,0.2,0.8925619834710744,0.8909090909090909,0.875,0.8828828828828829,0.8913461538461538,seed0_augmentation1.04.csv
100,0.3,0.9008264462809916,0.9074074074074074,0.875,0.8909090909090909,0.8990384615384616,seed0_augmentation1.04.csv
100,0.4,0.8925619834710744,0.8909090909090909,0.875,0.8828828828828829,0.8913461538461538,seed0_augmentation1.04.csv
100,0.5,0.8760330578512396,0.8596491228070176,0.875,0.8672566371681416,0.8759615384615385,seed0_augmentation1.04.csv
100,0.6,0.8677685950413223,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8670329670329671,seed0_augmentation1.04.csv
100,0.7,0.9008264462809916,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.9002747252747252,seed0_augmentation1.04.csv
100,0.8,0.8760330578512396,0.8727272727272727,0.8571428571428571,0.8648648648648648,0.8747252747252747,seed0_augmentation1.04.csv
100,0.9,0.8760330578512396,0.8596491228070176,0.875,0.8672566371681416,0.8759615384615385,seed0_augmentation1.04.csv
100,1.0,0.8842975206611571,0.8888888888888888,0.8571428571428571,0.8727272727272727,0.8824175824175824,seed0_augmentation1.04.csv
100,1.25,0.8760330578512396,0.8727272727272727,0.8571428571428571,0.8648648648648648,0.8747252747252747,seed0_augmentation1.04.csv
100,1.5,0.8842975206611571,0.85,0.9107142857142856,0.8793103448275861,0.8861263736263736,seed0_augmentation1.04.csv
100,1.75,0.8264462809917356,0.8070175438596491,0.8214285714285714,0.8141592920353982,0.8260989010989009,seed0_augmentation1.04.csv
100,2.0,0.19834710743801653,0.2191780821917808,0.2857142857142857,0.248062015503876,0.2043956043956044,seed0_augmentation1.04.csv
1,0.001,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
1,0.002,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
1,0.003,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
1,0.004,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
1,0.005,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
1,0.01,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
1,0.02,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
1,0.03,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
1,0.04,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
1,0.05,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
1,0.075,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
1,0.1,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
1,0.2,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
1,0.3,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
1,0.4,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
1,0.5,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
1,0.6,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
1,0.7,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
1,0.8,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
1,0.9,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
1,1.0,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
1,1.25,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
1,1.5,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
1,1.75,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
1,2.0,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
5,0.001,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
5,0.002,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
5,0.003,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
5,0.004,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
5,0.005,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
5,0.01,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
5,0.02,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
5,0.03,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
5,0.04,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
5,0.05,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
5,0.075,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
5,0.1,0.8099173553719008,0.8367346938775511,0.7321428571428571,0.7809523809523811,0.8045329670329671,seed0_augmentation1.045.csv
5,0.2,0.8264462809917356,0.8301886792452831,0.7857142857142857,0.8073394495412844,0.8236263736263737,seed0_augmentation1.045.csv
5,0.3,0.8677685950413223,0.8846153846153846,0.8214285714285714,0.8518518518518519,0.8645604395604395,seed0_augmentation1.045.csv
5,0.4,0.8595041322314051,0.8679245283018868,0.8214285714285714,0.8440366972477065,0.8568681318681317,seed0_augmentation1.045.csv
5,0.5,0.8347107438016529,0.8333333333333334,0.8035714285714286,0.8181818181818182,0.8325549450549451,seed0_augmentation1.045.csv
5,0.6,0.8099173553719008,0.8367346938775511,0.7321428571428571,0.7809523809523811,0.8045329670329671,seed0_augmentation1.045.csv
5,0.7,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957,seed0_augmentation1.045.csv
5,0.8,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957,seed0_augmentation1.045.csv
5,0.9,0.8429752066115702,0.8627450980392157,0.7857142857142857,0.8224299065420562,0.8390109890109888,seed0_augmentation1.045.csv
5,1.0,0.8099173553719008,0.8,0.7857142857142857,0.7927927927927927,0.8082417582417581,seed0_augmentation1.045.csv
5,1.25,0.7355371900826446,0.6714285714285714,0.8392857142857143,0.7460317460317459,0.7427197802197802,seed0_augmentation1.045.csv
5,1.5,0.8016528925619835,0.7962962962962963,0.7678571428571429,0.7818181818181819,0.7993131868131867,seed0_augmentation1.045.csv
5,1.75,0.8016528925619835,0.7666666666666667,0.8214285714285714,0.793103448275862,0.8030219780219781,seed0_augmentation1.045.csv
5,2.0,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594,seed0_augmentation1.045.csv
10,0.001,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
10,0.002,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
10,0.003,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
10,0.004,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
10,0.005,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
10,0.01,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
10,0.02,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
10,0.03,0.8099173553719008,0.8367346938775511,0.7321428571428571,0.7809523809523811,0.8045329670329671,seed0_augmentation1.045.csv
10,0.04,0.8099173553719008,0.8367346938775511,0.7321428571428571,0.7809523809523811,0.8045329670329671,seed0_augmentation1.045.csv
10,0.05,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957,seed0_augmentation1.045.csv
10,0.075,0.8264462809917356,0.8431372549019608,0.7678571428571429,0.8037383177570093,0.8223901098901099,seed0_augmentation1.045.csv
10,0.1,0.8264462809917356,0.8431372549019608,0.7678571428571429,0.8037383177570093,0.8223901098901099,seed0_augmentation1.045.csv
10,0.2,0.8264462809917356,0.8571428571428571,0.75,0.7999999999999999,0.8211538461538459,seed0_augmentation1.045.csv
10,0.3,0.8677685950413223,0.8703703703703703,0.8392857142857143,0.8545454545454546,0.8657967032967033,seed0_augmentation1.045.csv
10,0.4,0.8429752066115702,0.8363636363636363,0.8214285714285714,0.8288288288288289,0.8414835164835165,seed0_augmentation1.045.csv
10,0.5,0.8429752066115702,0.8490566037735849,0.8035714285714286,0.8256880733944955,0.8402472527472528,seed0_augmentation1.045.csv
10,0.6,0.8429752066115702,0.8363636363636363,0.8214285714285714,0.8288288288288289,0.8414835164835165,seed0_augmentation1.045.csv
10,0.7,0.8347107438016529,0.86,0.7678571428571429,0.8113207547169812,0.8300824175824174,seed0_augmentation1.045.csv
10,0.8,0.8347107438016529,0.86,0.7678571428571429,0.8113207547169812,0.8300824175824174,seed0_augmentation1.045.csv
10,0.9,0.8512396694214877,0.8518518518518519,0.8214285714285714,0.8363636363636364,0.8491758241758242,seed0_augmentation1.045.csv
10,1.0,0.8347107438016529,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8337912087912087,seed0_augmentation1.045.csv
10,1.25,0.8181818181818182,0.8148148148148148,0.7857142857142857,0.7999999999999999,0.8159340659340659,seed0_augmentation1.045.csv
10,1.5,0.8181818181818182,0.7931034482758621,0.8214285714285714,0.8070175438596492,0.8184065934065934,seed0_augmentation1.045.csv
10,1.75,0.7768595041322314,0.7735849056603774,0.7321428571428571,0.7522935779816513,0.7737637362637363,seed0_augmentation1.045.csv
10,2.0,0.19834710743801653,0.2112676056338028,0.26785714285714285,0.2362204724409449,0.20315934065934066,seed0_augmentation1.045.csv
20,0.001,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
20,0.002,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
20,0.003,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
20,0.004,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
20,0.005,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
20,0.01,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594,seed0_augmentation1.045.csv
20,0.02,0.8099173553719008,0.8367346938775511,0.7321428571428571,0.7809523809523811,0.8045329670329671,seed0_augmentation1.045.csv
20,0.03,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957,seed0_augmentation1.045.csv
20,0.04,0.8181818181818182,0.84,0.75,0.7924528301886793,0.8134615384615385,seed0_augmentation1.045.csv
20,0.05,0.8181818181818182,0.8269230769230769,0.7678571428571429,0.7962962962962962,0.8146978021978023,seed0_augmentation1.045.csv
20,0.075,0.8347107438016529,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.8313186813186813,seed0_augmentation1.045.csv
20,0.1,0.8760330578512396,0.8727272727272727,0.8571428571428571,0.8648648648648648,0.8747252747252747,seed0_augmentation1.045.csv
20,0.2,0.8595041322314051,0.8679245283018868,0.8214285714285714,0.8440366972477065,0.8568681318681317,seed0_augmentation1.045.csv
20,0.3,0.8760330578512396,0.8596491228070176,0.875,0.8672566371681416,0.8759615384615385,seed0_augmentation1.045.csv
20,0.4,0.8760330578512396,0.8596491228070176,0.875,0.8672566371681416,0.8759615384615385,seed0_augmentation1.045.csv
20,0.5,0.8677685950413223,0.8448275862068966,0.875,0.8596491228070176,0.8682692307692308,seed0_augmentation1.045.csv
20,0.6,0.8760330578512396,0.8596491228070176,0.875,0.8672566371681416,0.8759615384615385,seed0_augmentation1.045.csv
20,0.7,0.9173553719008264,0.8965517241379308,0.9285714285714286,0.912280701754386,0.918131868131868,seed0_augmentation1.045.csv
20,0.8,0.8677685950413223,0.8448275862068966,0.875,0.8596491228070176,0.8682692307692308,seed0_augmentation1.045.csv
20,0.9,0.8842975206611571,0.8620689655172413,0.8928571428571429,0.8771929824561403,0.8848901098901099,seed0_augmentation1.045.csv
20,1.0,0.8595041322314051,0.8545454545454545,0.8392857142857143,0.8468468468468467,0.8581043956043957,seed0_augmentation1.045.csv
20,1.25,0.8677685950413223,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8670329670329671,seed0_augmentation1.045.csv
20,1.5,0.8512396694214877,0.8275862068965517,0.8571428571428571,0.8421052631578947,0.8516483516483516,seed0_augmentation1.045.csv
20,1.75,0.7933884297520661,0.7627118644067796,0.8035714285714286,0.7826086956521741,0.7940934065934067,seed0_augmentation1.045.csv
20,2.0,0.19834710743801653,0.2112676056338028,0.26785714285714285,0.2362204724409449,0.20315934065934066,seed0_augmentation1.045.csv
30,0.001,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
30,0.002,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
30,0.003,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
30,0.004,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
30,0.005,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594,seed0_augmentation1.045.csv
30,0.01,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957,seed0_augmentation1.045.csv
30,0.02,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957,seed0_augmentation1.045.csv
30,0.03,0.8099173553719008,0.8367346938775511,0.7321428571428571,0.7809523809523811,0.8045329670329671,seed0_augmentation1.045.csv
30,0.04,0.8347107438016529,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.8313186813186813,seed0_augmentation1.045.csv
30,0.05,0.8429752066115702,0.8627450980392157,0.7857142857142857,0.8224299065420562,0.8390109890109888,seed0_augmentation1.045.csv
30,0.075,0.8595041322314051,0.8545454545454545,0.8392857142857143,0.8468468468468467,0.8581043956043957,seed0_augmentation1.045.csv
30,0.1,0.8677685950413223,0.8703703703703703,0.8392857142857143,0.8545454545454546,0.8657967032967033,seed0_augmentation1.045.csv
30,0.2,0.8760330578512396,0.8727272727272727,0.8571428571428571,0.8648648648648648,0.8747252747252747,seed0_augmentation1.045.csv
30,0.3,0.8842975206611571,0.8888888888888888,0.8571428571428571,0.8727272727272727,0.8824175824175824,seed0_augmentation1.045.csv
30,0.4,0.8925619834710744,0.8771929824561403,0.8928571428571429,0.8849557522123894,0.8925824175824175,seed0_augmentation1.045.csv
30,0.5,0.8760330578512396,0.8596491228070176,0.875,0.8672566371681416,0.8759615384615385,seed0_augmentation1.045.csv
30,0.6,0.8925619834710744,0.8771929824561403,0.8928571428571429,0.8849557522123894,0.8925824175824175,seed0_augmentation1.045.csv
30,0.7,0.9008264462809916,0.8793103448275862,0.9107142857142856,0.8947368421052632,0.9015109890109888,seed0_augmentation1.045.csv
30,0.8,0.9090909090909092,0.8947368421052632,0.9107142857142856,0.9026548672566372,0.9092032967032966,seed0_augmentation1.045.csv
30,0.9,0.9008264462809916,0.8793103448275862,0.9107142857142856,0.8947368421052632,0.9015109890109888,seed0_augmentation1.045.csv
30,1.0,0.8512396694214877,0.8518518518518519,0.8214285714285714,0.8363636363636364,0.8491758241758242,seed0_augmentation1.045.csv
30,1.25,0.8181818181818182,0.8148148148148148,0.7857142857142857,0.7999999999999999,0.8159340659340659,seed0_augmentation1.045.csv
30,1.5,0.8760330578512396,0.8727272727272727,0.8571428571428571,0.8648648648648648,0.8747252747252747,seed0_augmentation1.045.csv
30,1.75,0.8181818181818182,0.8148148148148148,0.7857142857142857,0.7999999999999999,0.8159340659340659,seed0_augmentation1.045.csv
30,2.0,0.19834710743801653,0.2112676056338028,0.26785714285714285,0.2362204724409449,0.20315934065934066,seed0_augmentation1.045.csv
40,0.001,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
40,0.002,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
40,0.003,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594,seed0_augmentation1.045.csv
40,0.004,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594,seed0_augmentation1.045.csv
40,0.005,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594,seed0_augmentation1.045.csv
40,0.01,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957,seed0_augmentation1.045.csv
40,0.02,0.8099173553719008,0.8367346938775511,0.7321428571428571,0.7809523809523811,0.8045329670329671,seed0_augmentation1.045.csv
40,0.03,0.8429752066115702,0.8490566037735849,0.8035714285714286,0.8256880733944955,0.8402472527472528,seed0_augmentation1.045.csv
40,0.04,0.8347107438016529,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.8313186813186813,seed0_augmentation1.045.csv
40,0.05,0.8760330578512396,0.8727272727272727,0.8571428571428571,0.8648648648648648,0.8747252747252747,seed0_augmentation1.045.csv
40,0.075,0.8760330578512396,0.8727272727272727,0.8571428571428571,0.8648648648648648,0.8747252747252747,seed0_augmentation1.045.csv
40,0.1,0.8842975206611571,0.8888888888888888,0.8571428571428571,0.8727272727272727,0.8824175824175824,seed0_augmentation1.045.csv
40,0.2,0.8760330578512396,0.8596491228070176,0.875,0.8672566371681416,0.8759615384615385,seed0_augmentation1.045.csv
40,0.3,0.8925619834710744,0.8909090909090909,0.875,0.8828828828828829,0.8913461538461538,seed0_augmentation1.045.csv
40,0.4,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461,seed0_augmentation1.045.csv
40,0.5,0.8760330578512396,0.8727272727272727,0.8571428571428571,0.8648648648648648,0.8747252747252747,seed0_augmentation1.045.csv
40,0.6,0.8925619834710744,0.8771929824561403,0.8928571428571429,0.8849557522123894,0.8925824175824175,seed0_augmentation1.045.csv
40,0.7,0.9008264462809916,0.8793103448275862,0.9107142857142856,0.8947368421052632,0.9015109890109888,seed0_augmentation1.045.csv
40,0.8,0.8842975206611571,0.8620689655172413,0.8928571428571429,0.8771929824561403,0.8848901098901099,seed0_augmentation1.045.csv
40,0.9,0.8595041322314051,0.819672131147541,0.8928571428571429,0.8547008547008548,0.8618131868131866,seed0_augmentation1.045.csv
40,1.0,0.8595041322314051,0.8679245283018868,0.8214285714285714,0.8440366972477065,0.8568681318681317,seed0_augmentation1.045.csv
40,1.25,0.8677685950413223,0.8448275862068966,0.875,0.8596491228070176,0.8682692307692308,seed0_augmentation1.045.csv
40,1.5,0.8760330578512396,0.8727272727272727,0.8571428571428571,0.8648648648648648,0.8747252747252747,seed0_augmentation1.045.csv
40,1.75,0.8512396694214877,0.8518518518518519,0.8214285714285714,0.8363636363636364,0.8491758241758242,seed0_augmentation1.045.csv
40,2.0,0.2066115702479339,0.21428571428571427,0.26785714285714285,0.2380952380952381,0.21085164835164835,seed0_augmentation1.045.csv
50,0.001,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
50,0.002,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594,seed0_augmentation1.045.csv
50,0.003,0.8099173553719008,0.851063829787234,0.7142857142857143,0.7766990291262136,0.8032967032967033,seed0_augmentation1.045.csv
